1,1,0.224138,0.333333,0.54043,0.5,0.5
1,1,0.086207,0.333333,0.425672,1,0.5
1,1,0.086207,0.333333,0.290306,0,0
0,1,0.155172,0.333333,0.260017,0.5,1
0,0,0.551724,0.333333,0.321019,0.5,0.5
0,0,0.741379,0.666667,0.477377,1,0.5
0,0,0.12069,0,0.700295,0.5,1
1,1,0.137931,0.333333,0.301756,0.5,0.5
0,0,0.517241,0.333333,0.410493,0.5,0.5
1,1,0.189655,0.333333,0.275057,0.5,0
0,1,0.068966,0.333333,0.380021,0.5,0
0,0,0.327586,0.333333,0.260101,0.5,1
1,1,0.12069,0.333333,0.271219,0.5,1
1,1,0.206897,0.333333,0.487219,0.5,0.5
0,0,0.482759,0.333333,0.138452,0,0
0,0,0.568966,0.333333,0.387618,1,1
1,1,0.396552,0.666667,0.366052,0,0
0,0,0.37931,0.333333,0.384072,1,1
0,0,0.827586,0.666667,0.444069,1,1
0,0,0.275862,0.333333,0.326671,0.5,0.5
0,0,0.568966,0.333333,0.437441,0.5,1
0,0,0.362069,0.333333,0.423588,0,0
0,1,0.068966,0.333333,0.331106,0.5,0.5
1,1,0.448276,0.666667,0.451187,0.5,1
0,0,0.5,0.333333,0.366707,0.5,0.5
1,1,0.103448,0.333333,0.178992,0,0
1,1,0.689655,0.666667,0.235358,0,0
0,0,0.586207,0.333333,0.21158,0,0
1,1,0.189655,0.333333,0.358097,1,0.5
1,1,0.155172,0.333333,0.271383,0.5,1
0,0,0.5,0.333333,0.750318,0.5,0.5
0,0,0.206897,0,0.413809,1,1
0,0,0.172414,0,0.208901,0.5,1
0,0,0.655172,0.333333,0.273361,0.5,0.5
0,0,0.62069,0.333333,0.295293,0.5,0.5
1,1,0.258621,0.333333,0.128826,0,0
0,0,0.034483,0,0.339434,0.5,0.5
0,0,0.62069,0.333333,0.473063,0.5,1
0,0,0.689655,0.666667,0.850021,0.5,0.5
1,1,0.741379,0.666667,0.362802,0.5,0.5
0,0,0.275862,0.333333,0.361793,0.5,1
0,0,0.310345,0.333333,0.308267,0.5,0.5
0,0,0.310345,0.333333,0.583599,1,1
0,1,0.396552,0.333333,0.210359,0,0
0,0,0.103448,0,0.27278,0.5,0
1,1,0.103448,0.333333,0.216991,0.5,0.5
0,0,0.293103,0.333333,0.290683,0.5,0.5
0,1,0.137931,0.333333,0.261191,0.5,0.5
0,0,0.362069,0.333333,0.763655,1,1
0,0,0.362069,0.333333,0.538423,1,1
0,0,0.241379,0,0.427899,0.5,1
1,1,0.206897,0.333333,0.47276,0.5,0
0,1,0.293103,0.333333,0.382727,0.5,0
0,1,0.224138,0.333333,0.323074,0.5,0.5
1,1,0.086207,0.333333,0.260931,0.5,0.5
0,0,0.172414,0,0.312943,0,1
1,1,0.12069,0.333333,0.462882,0.5,0
0,1,0.293103,0.333333,0.3593,0.5,0.5
0,0,0.5,0.333333,0.351001,0.5,0.5
1,1,0.206897,0.333333,0.563239,1,0
1,1,0.155172,0.333333,0.267855,0.5,1
1,1,0.086207,0.333333,0.430323,0.5,0.5
0,1,0.310345,0.333333,0.52887,1,0.5
1,1,0.12069,0.333333,0.251601,0.5,1
1,1,0.396552,0.666667,0.479289,1,1
0,0,0.103448,0,0.110722,0,0
0,0,0.775862,0.666667,0.365303,0.5,0
1,1,0.155172,0.333333,0.293461,0.5,1
0,0,0.206897,0,0.250285,0.5,0.5
0,1,0.37931,0.333333,0.131136,0,0
0,0,0.206897,0,0.231176,0.5,1
0,0,0.275862,0.333333,0.395372,1,1
1,1,0.189655,0.333333,0.321666,0.5,0
1,1,0.103448,0.333333,0.515048,0.5,1
0,0,0.189655,0,0.414639,0.5,1
0,0,0.155172,0,0.152461,0,0
0,0,0.5,0.333333,0.295059,0.5,0.5
1,1,0.051724,0.333333,0.580905,0.5,0
1,1,0.344828,0.333333,0.26863,0.5,1
0,0,0.155172,0,0.617445,0.5,1
0,0,0.827586,0.666667,0.329654,0,0
0,0,0.293103,0.333333,0.319074,0.5,0.5
1,1,0.448276,0.666667,0.264755,0,0
0,1,0.155172,0.333333,0.197695,0,0
1,1,0.206897,0.333333,0.512646,1,0.5
0,0,0.155172,0,0.396663,1,1
0,0,0.068966,0,0.238923,0.5,0.5
1,1,0.086207,0.333333,0.261666,0.5,1
0,0,0.206897,0,0.383257,0.5,0.5
1,1,0.362069,0.666667,0.258211,0.5,0
1,1,0.568966,0.666667,0.336315,0.5,0
0,0,0.172414,0,0.358517,0.5,0.5
0,0,0.482759,0.333333,0.426096,0.5,1
0,0,0.413793,0.333333,0.307438,0.5,0
0,0,0.344828,0.333333,0.266704,0.5,1
0,0,0.103448,0,0.429398,0.5,0.5
1,1,0.189655,0.333333,0.652107,0.5,1
0,0,0.310345,0.333333,0.629795,1,1
1,1,0.034483,0.333333,0.217609,0.5,0.5
0,0,0.517241,0.333333,0.322902,0.5,0.5
0,1,0.465517,0.666667,0.133012,0,0
0,0,0.344828,0.333333,0.404695,0.5,1
0,0,0.275862,0.333333,0.144447,0,0
0,0,0.310345,0.333333,0.343495,0.5,0.5
1,1,0.206897,0.333333,0.238806,0.5,0.5
0,0,0.310345,0.333333,0.336345,0.5,1
0,0,0.896552,0.666667,0.691568,1,1
0,0,0.310345,0.333333,0.323958,0.5,1
0,0,0.241379,0,0.384906,0.5,0.5
1,1,0.258621,0.333333,0.250223,0.5,1
1,1,0.034483,0.333333,0.408928,0.5,1
1,1,0.12069,0.333333,0.326602,0.5,0.5
0,1,0.224138,0.333333,0.290778,0.5,1
0,0,0.258621,0.333333,0.217938,0.5,0
1,1,0.137931,0.333333,0.216892,0.5,0.5
1,1,0.275862,0.333333,0.428465,1,1
0,0,0.258621,0.333333,0.267124,0.5,0
0,0,0.137931,0,0.284,0.5,0.5
1,1,0.603448,0.666667,0.64123,1,0
0,1,0.413793,0.666667,0.312486,0.5,0
0,0,0.586207,0.333333,0.350581,0.5,1
0,0,0.224138,0,0.357333,1,0.5
0,0,0.810345,0.666667,0.297961,0.5,0
0,1,0.172414,0.333333,0.517157,0.5,1
0,1,0.206897,0.333333,0.48598,1,0.5
0,0,0.37931,0.333333,0.153137,0,0
0,0,0.551724,0.333333,0.514795,0.5,1
0,0,0.310345,0.333333,0.257275,0.5,0.5
0,0,0.224138,0,0.226493,0.5,0.5
1,1,0.965517,1,0.652691,1,0.5
0,0,0.862069,0.666667,0.141457,0,0
0,1,0.034483,0.333333,0.230891,0.5,0
1,1,0.258621,0.333333,0.357285,0.5,0.5
0,0,0.62069,0.333333,0.664708,1,1
0,0,0.275862,0.333333,0.295004,0,0
0,0,0.310345,0.333333,0.36365,0.5,1
0,1,0.189655,0.333333,0.258112,0.5,0.5
0,0,0.051724,0,0.338235,0.5,1
1,1,0.275862,0.333333,0.408705,1,1
1,1,0.172414,0.333333,0.24445,0.5,0
1,1,0.155172,0.333333,0.308666,0.5,0
0,0,0.310345,0.333333,0.323114,0.5,1
0,1,0.37931,0.333333,0.509597,1,0.5
0,0,0.586207,0.333333,0.371565,0.5,0
0,1,0.155172,0.333333,0.109614,0,0
0,0,0.137931,0,0.34377,0.5,0.5
0,1,0.051724,0.333333,0.192456,0.5,0.5
0,0,0.344828,0.333333,0.141972,0,0
0,0,0.344828,0.333333,0.681683,1,1
0,0,0.431034,0.333333,0.281671,0.5,0
0,0,0.137931,0,0.247061,0.5,1
0,1,0.051724,0.333333,0.281634,0,0
0,0,0.637931,0.333333,0.446412,0.5,1
0,0,0.258621,0.333333,0.292481,0.5,1
1,1,0.465517,0.666667,0.270444,0,0
0,0,0.551724,0.333333,0.41994,0.5,0.5
0,0,0.827586,0.666667,0.523284,1,0
0,0,0.568966,0.333333,0.354383,0.5,0
1,1,0.362069,0.666667,0.183964,0,0
0,0,0.224138,0,0.287703,0.5,1
0,0,0.086207,0,0.358569,0.5,0.5
0,1,0.103448,0.333333,0.165896,0,0
1,1,0.793103,1,0.348807,0.5,0
0,1,0.137931,0.333333,0.120542,0,0
1,1,0.086207,0.333333,0.22348,0.5,0.5
0,0,0.206897,0,0.20066,0.5,1
0,0,0.241379,0,0.286197,0.5,0.5
0,0,0.206897,0,0.339291,0.5,0.5
0,0,0.155172,0,0.258803,0.5,0.5
0,0,0.155172,0,0.732755,0.5,0.5
0,0,0.603448,0.333333,0.628632,1,0.5
0,0,0.068966,0,0.204389,0.5,0.5
0,0,0.068966,0,0.263033,0.5,1
0,0,0.137931,0,0.377744,0.5,1
0,0,0.568966,0.333333,0.31411,0,0
0,0,0.293103,0.333333,0.314925,0.5,0
0,1,0.12069,0.333333,0.126084,0,0
0,0,0.413793,0.333333,0.155357,0,0
0,0,0.206897,0,0.349506,1,0
0,0,0.086207,0,0.479812,0,1
0,1,0.741379,0.666667,0.347148,0,0
1,1,0.293103,0.333333,0.261673,0.5,0.5
0,0,0.362069,0.333333,0.29061,0.5,0.5
1,1,0.189655,0.333333,0.230978,0.5,0
0,0,0.568966,0.333333,0.29307,0.5,0.5
0,0,0.103448,0,0.319966,0.5,0.5
1,1,0.155172,0.333333,0.23462,0.5,0
1,1,0.293103,0.333333,0.326371,0,0
0,0,0.12069,0,0.205417,0.5,1
0,0,0.586207,0.333333,0.265172,0.5,1
0,0,0.293103,0.333333,0.28204,0.5,0
0,0,0.137931,0,0.297548,0.5,0.5
1,1,0.068966,0.333333,0.193645,0.5,1
1,1,0.362069,0.666667,0.289791,0,0
1,1,0.482759,0.666667,0.283576,0,0
1,1,0.103448,0.333333,0.292642,0.5,0.5
0,0,0.293103,0.333333,0.385469,0.5,1
0,0,0.103448,0,0.262496,0.5,0.5
0,0,0.155172,0,0.350668,0,0
0,0,0.293103,0.333333,0.174952,0,0
0,1,0.189655,0.333333,0.259553,0.5,1
1,1,0.086207,0.333333,0.364509,0.5,0.5
1,1,0.672414,0.666667,0.260701,0,0
0,0,0.155172,0,0.225253,0.5,0.5
1,1,0.637931,0.666667,0.330948,0.5,1
0,0,0.310345,0.333333,0.489102,1,0.5
1,1,0.672414,0.666667,0.267292,0,0
0,0,0.241379,0,0.115208,0,0
0,0,0.327586,0.333333,0.257312,0.5,0
0,0,0.310345,0.333333,0.414595,0.5,0
1,1,0.344828,0.333333,0.278914,0.5,0
0,1,0.465517,0.666667,0.655565,1,1
0,0,0.12069,0,0.196328,0.5,0.5
0,0,0.241379,0,0.275105,0.5,1
1,1,0.327586,0.333333,0.37011,0.5,0.5
0,0,0.310345,0.333333,0.763015,1,1
0,0,0.172414,0,0.310311,0.5,0.5
0,1,0.275862,0.333333,0.510123,0,0
0,0,0.241379,0,0.276333,0.5,0.5
1,1,0.137931,0.333333,0.274487,0.5,0
0,1,0.534483,0.666667,0.177073,0,0
1,1,0.241379,0.333333,0.369441,0.5,1
0,0,0.189655,0,0.398681,1,1
0,0,0.086207,0,0.421698,0.5,0.5
0,0,0.551724,0.333333,0.289418,0.5,0.5
0,0,0.534483,0.333333,0.238104,0,0
0,0,0.775862,0.666667,0.325435,0.5,1
0,1,0.327586,0.333333,0.425822,0.5,1
1,1,0.293103,0.333333,0.482989,0,0.5
0,0,0.137931,0,0.332224,0.5,1
0,0,0.224138,0,0.636799,1,1
1,1,0.534483,0.666667,0.328419,0.5,0.5
0,1,0.517241,0.666667,0.275478,0.5,0.5
0,1,0.137931,0.333333,0.213145,0.5,0
0,1,0.172414,0.333333,0.653627,1,0.5
1,1,0.448276,0.666667,0.57757,1,0.5
0,0,0.655172,0.333333,0.485801,0.5,0.5
0,1,0.482759,0.666667,0.611135,1,0.5
1,1,0.137931,0.333333,0.57258,0.5,1
1,1,0.034483,0.333333,0.336692,0.5,1
0,0,0.465517,0.333333,0.155086,0,0
0,0,0.431034,0.333333,0.302027,0.5,0.5
0,0,0.241379,0,0.458985,0.5,1
1,1,0.62069,0.666667,0.076006,0,0
1,1,0.413793,0.666667,0.403189,0.5,0.5
0,0,0.327586,0.333333,0.19956,0,0
0,0,0.534483,0.333333,0.267687,0.5,0
0,0,0.448276,0.333333,0.670806,0.5,0
0,1,0.258621,0.333333,0.398012,0.5,0.5
1,1,0.103448,0.333333,0.243456,0,0
0,1,0.258621,0.333333,0.160987,0,0
1,1,0.103448,0.333333,0.260598,0.5,1
0,1,0.068966,0.333333,0.096629,0,0
0,0,0.37931,0.333333,0.207416,0,0
0,0,0.12069,0,0.404037,0.5,0
1,1,0.137931,0.333333,0.387498,0.5,0.5
0,1,0.12069,0.333333,0.11973,0,0
0,0,0.189655,0,0.181492,0,0
0,0,0.224138,0,0.275138,0.5,1
0,0,0.344828,0.333333,0.114349,0,0
1,1,0.517241,0.666667,0.330206,0,0
0,0,0.241379,0,0.206283,0.5,1
1,1,0.155172,0.333333,0.211211,0,0
0,1,0.172414,0.333333,0.472917,1,0
0,1,0.241379,0.333333,0.260895,0.5,0
0,0,0.275862,0.333333,0.399321,1,0
0,0,0.172414,0,0.4114,0.5,0
1,1,0.310345,0.333333,0.25536,0.5,1
0,0,0.362069,0.333333,0.211675,0,0
0,0,0.534483,0.333333,0.434852,0.5,1
1,1,0.275862,0.333333,0.41503,0.5,1
0,0,0.224138,0,0.401554,0.5,0.5
0,0,0.172414,0,0.2404,0.5,1
0,0,0.982759,0.666667,0.648922,1,0.5
1,1,0.206897,0.333333,0.316555,0.5,0
1,1,0.103448,0.333333,0.636211,1,0.5
1,1,0.103448,0.333333,0.530728,0,0
0,0,0.086207,0,0.29968,0.5,0.5
0,1,0.448276,0.666667,0.45632,1,0.5
1,1,0.086207,0.333333,0.17833,0,0
1,1,0.103448,0.333333,0.22903,0.5,1
0,0,0.172414,0,0.316332,0.5,1
0,1,0.224138,0.333333,0.166569,0,0
1,1,0.103448,0.333333,0.418744,0.5,0.5
1,1,0.137931,0.333333,0.206751,0,0
0,1,0.12069,0.333333,0.41684,0.5,1
0,0,0.258621,0.333333,0.482967,1,0.5
0,0,0.327586,0.333333,0.290986,0,0
1,1,0.431034,0.666667,0.181222,0,0
0,0,0.086207,0,0.219291,0.5,1
1,1,0.086207,0.333333,0.225517,0,0
0,0,0.275862,0.333333,0.188362,0,0
0,0,0.241379,0,0.402516,0.5,0.5
1,1,0.086207,0.333333,0.224745,0.5,0
1,1,0.189655,0.333333,0.265424,0.5,1
0,0,0.344828,0.333333,0.422181,1,0.5
0,0,0.172414,0,0.387578,0.5,0.5
0,0,0.482759,0.333333,0.346735,0.5,1
0,0,0.086207,0,0.122388,0,0
0,0,0.534483,0.333333,0.313068,0.5,1
0,0,0.137931,0,0.430494,1,1
0,1,0.172414,0.333333,0.208447,0.5,0
1,1,0.086207,0.333333,0.265808,0.5,1
0,0,0.741379,0.666667,0.342644,0.5,1
0,0,0.327586,0.333333,0.491036,1,0
1,1,0.310345,0.333333,0.363946,0.5,0.5
0,1,0.051724,0.333333,0.222778,0.5,1
0,0,0.12069,0,0.028706,0,0
0,0,0.310345,0.333333,0.247463,0.5,0
0,0,0.155172,0,0.302221,0.5,0.5
1,1,0.068966,0.333333,0.306553,0.5,1
0,0,0.413793,0.333333,0.331786,0.5,0.5
1,1,0.37931,0.666667,0.369171,0.5,1
0,0,0.310345,0.333333,0.301409,0.5,0.5
0,0,0.258621,0.333333,0.397632,0.5,0.5
1,1,0.086207,0.333333,0.256683,0.5,0
0,0,0.775862,0.666667,0.86455,1,1
1,1,0.724138,0.666667,1,1,1
1,1,0.327586,0.333333,0.491913,0.5,0.5
0,1,0.275862,0.333333,0.280135,0.5,0
0,0,0.310345,0.333333,0.223038,0.5,0.5
0,0,0.672414,0.666667,0.899679,1,0.5
1,1,0.586207,0.666667,0.218325,0,0
0,0,0.362069,0.333333,0.27973,0.5,1
1,1,0.344828,0.333333,0.823103,1,1
1,1,0.12069,0.333333,0.232229,0.5,0
0,0,0.137931,0,0.276666,0.5,1
0,0,0.137931,0,0.253791,0,0
1,1,0.12069,0.333333,0.265746,0.5,0
1,1,0.051724,0.333333,0.21505,0.5,0.5
0,0,0.37931,0.333333,0.60639,1,0.5
0,0,0.155172,0,0.380343,0.5,1
1,1,0.155172,0.333333,0.243887,0.5,0.5
0,1,0.206897,0.333333,0.360598,1,1
1,1,0.017241,0.333333,0.275489,0,0
0,0,0.362069,0.333333,0.4258,1,0.5
1,1,0.224138,0.333333,0.273379,0.5,1
0,0,0.224138,0,0.372881,1,1
0,0,0.241379,0,0.67667,0.5,1
1,1,0.637931,0.666667,0.474844,1,1
0,1,0.482759,0.666667,0.316113,0.5,0
0,1,0.482759,0.666667,0.309532,0.5,0
1,1,0.431034,0.666667,0.331285,0,0
0,1,0.362069,0.333333,0.264989,0.5,1
0,1,0.172414,0.333333,0.280344,0.5,0.5
0,0,0.155172,0,0.47061,0.5,0.5
0,0,0.155172,0,0.08557,0,0
0,0,0.431034,0.333333,0.348409,0.5,0
0,1,0.068966,0.333333,0.268181,0.5,0
0,0,0.431034,0.333333,0.290865,0.5,0.5
0,1,0.155172,0.333333,0.215255,0.5,1
0,1,0.137931,0.333333,0.497302,1,0
0,1,0.172414,0.333333,0.378683,0.5,1
1,1,0.034483,0.333333,0.274553,0.5,0.5
0,0,0.293103,0.333333,0.554659,1,1
0,0,0.413793,0.333333,0.400962,1,0
0,0,0.37931,0.333333,0.250091,0,0
1,1,0.293103,0.333333,0.264832,0.5,0.5
0,0,0.293103,0.333333,0.395464,0.5,1
0,0,0.258621,0.333333,0.165432,0,0
1,1,0.086207,0.333333,0.478668,0.5,0.5
1,1,0.224138,0.333333,0.510719,1,0.5
1,1,0.258621,0.333333,0.280004,0.5,0.5
1,1,0.034483,0.333333,0.432498,0.5,1
0,0,0.206897,0,0.279927,0.5,0.5
0,0,0.5,0.333333,0.182275,0,0
0,0,0.275862,0.333333,0.402381,1,1
1,1,0.12069,0.333333,0.317038,0.5,1
0,1,0.051724,0.333333,0.291235,0.5,1
0,0,0.189655,0,0.269201,0.5,0
0,0,0.482759,0.333333,0.410899,0.5,1
0,0,0.034483,0,0.192764,0.5,0.5
1,1,0.637931,0.666667,0.097104,0,0
0,0,0.965517,0.666667,0.315506,0,0
0,0,0.189655,0,0.713083,1,1
0,0,0.310345,0.333333,0.368721,1,1
0,1,0.258621,0.333333,0.268023,0.5,0
0,0,0.12069,0,0.236232,0.5,1
0,1,0.12069,0.333333,0.257451,0.5,0
0,1,0.086207,0.333333,0.178827,0,0
1,1,0.327586,0.333333,0.415429,0.5,0.5
0,0,0.810345,0.666667,0.177687,0,0
1,1,0.137931,0.333333,0.057942,0,0
0,0,0.362069,0.333333,0.377894,1,0.5
1,1,0.206897,0.333333,0.258635,0.5,0.5
0,0,0.189655,0,0.2981,0.5,1
0,0,0.396552,0.333333,0.123485,0,0
1,1,0.206897,0.333333,0.523211,1,1
1,1,0.396552,0.666667,0.167845,0,0
1,1,0.275862,0.333333,0.278095,0.5,0.5
0,0,0.293103,0.333333,0.31374,0.5,0
1,1,0.637931,0.666667,0.50015,1,1
0,1,0.741379,0.666667,0.511487,0.5,0.5
0,0,0.206897,0,0.673479,1,1
1,1,0.189655,0.333333,0.217042,0.5,0.5
0,0,0.275862,0.333333,0.284343,0.5,0.5
0,0,0.293103,0.333333,0.393811,1,1
0,0,0.224138,0,0.347824,0.5,1
1,1,0.189655,0.333333,0.402564,1,1
0,0,0.310345,0.333333,0.330396,0.5,0.5
0,0,0.293103,0.333333,0.309265,0.5,0
1,1,0.155172,0.333333,0.205069,0.5,1
0,0,0.241379,0,0.342914,0.5,1
0,0,0.327586,0.333333,0.323311,0.5,1
0,0,0.310345,0.333333,0.253747,0.5,0.5
1,1,0.275862,0.333333,0.461913,1,0
0,0,0.344828,0.333333,0.258544,0.5,1
0,0,0.275862,0.333333,0.255952,0.5,1
0,0,0.775862,0.666667,0.374709,0.5,0.5
1,1,0.189655,0.333333,0.147412,0,0
0,0,0.241379,0,0.435708,0.5,0.5
1,1,0.137931,0.333333,0.287122,0.5,0.5
0,0,0.293103,0.333333,0.24497,0,0
0,1,0.068966,0.333333,0.354489,0.5,0
1,1,0.086207,0.333333,0.197088,0.5,1
0,0,0.172414,0,0.083292,0,0
0,0,0.310345,0.333333,0.346471,1,1
0,1,0.258621,0.333333,0.272392,0.5,0
1,1,0.137931,0.333333,0.299406,0.5,1
0,0,0.103448,0,0.347221,0.5,0
0,0,0.12069,0,0.407886,0.5,1
0,0,0.362069,0.333333,0.211072,0,0
0,0,0.448276,0.333333,0.26855,0.5,0.5
1,1,0.086207,0.333333,0.229991,0,0
0,0,0.137931,0,0.239233,0.5,0
1,1,0.672414,0.666667,0.555705,0.5,0.5
1,1,0.206897,0.333333,0.383535,0.5,0
0,0,0.448276,0.333333,0.356203,0.5,1
0,0,0.5,0.333333,0.410438,1,1
0,0,0.586207,0.333333,0.348,0.5,1
1,1,0.758621,0.666667,0.426963,0.5,1
0,0,0.293103,0.333333,0.179873,0,0
0,0,0.137931,0,0.287652,0.5,0.5
0,0,0.137931,0,0.232057,0.5,0.5
1,1,0.413793,0.666667,0.671289,1,1
1,1,0.155172,0.333333,0.285798,0.5,0
0,0,0.344828,0.333333,0.244995,0.5,0
0,0,0.362069,0.333333,0.166895,0,0
0,1,0.034483,0.333333,0.26303,0.5,1
0,0,0.189655,0,0.681924,1,1
0,0,0.37931,0.333333,0.260639,0.5,0
0,1,0.241379,0.333333,0.161765,0,0
0,1,0.172414,0.333333,0.342804,0.5,0
1,1,0.155172,0.333333,0.302637,0.5,0.5
0,0,0.413793,0.333333,0.403627,0.5,0.5
0,1,0.534483,0.666667,0.397135,0.5,1
0,0,0.344828,0.333333,0.324112,0.5,0
1,1,0.103448,0.333333,0.226643,0.5,0
0,0,0.155172,0,0.103363,0,0
0,0,0.310345,0.333333,0.440687,0.5,1
0,0,0.275862,0.333333,0.619858,1,1
0,1,0.172414,0.333333,0.230803,0.5,1
0,0,0.465517,0.333333,0.68003,1,1
0,0,0.137931,0,0.190819,0.5,1
0,0,0.241379,0,0.455819,1,1
0,0,0.137931,0,0.324291,0.5,1
0,1,0.034483,0.333333,0.211317,0.5,0
0,0,0.62069,0.333333,0.324982,0.5,0
1,1,0.327586,0.333333,0.243569,0.5,0
0,0,0.37931,0.333333,0.143102,0,0
1,1,0.086207,0.333333,0.4315,0.5,0.5
0,0,0.431034,0.333333,0.305335,0.5,1
0,0,0.310345,0.333333,0.217912,0.5,1
0,0,0.448276,0.333333,0.409952,0.5,1
1,1,0.103448,0.333333,0.29624,0.5,0.5
0,0,0.603448,0.333333,0.492776,0.5,0.5
1,1,0.086207,0.333333,0.353136,0.5,0.5
1,1,0.137931,0.333333,0.152403,0,0
0,0,0.206897,0,0.488327,0.5,1
1,1,0.224138,0.333333,0.307818,0.5,0
0,0,0.413793,0.333333,0.153916,0,0
0,1,0.224138,0.333333,0.270754,0.5,0.5
0,0,0.396552,0.333333,0.121485,0,0
0,0,0.241379,0,0.294357,0.5,0
1,1,0.172414,0.333333,0.370545,0.5,0.5
0,1,0.396552,0.333333,0.271877,0.5,0
0,1,0.137931,0.333333,0.270747,0.5,0.5
0,0,0.12069,0,0.270239,0.5,1
0,1,0.258621,0.333333,0.342991,0.5,0.5
1,1,0.982759,1,0.490915,1,0.5
1,1,0.327586,0.333333,0.381868,0.5,0.5
0,0,0.413793,0.333333,0.592973,1,1
1,1,0.465517,0.666667,0.308666,0,0
0,1,0.086207,0.333333,0.253371,0.5,0.5
0,0,0.724138,0.666667,0.334656,0.5,0
0,0,0.224138,0,0.401624,0.5,0
0,0,0.275862,0.333333,0.244158,0,0.5
0,0,0.741379,0.666667,0.200624,0,0
0,0,0.431034,0.333333,0.260544,0.5,0.5
1,1,0.327586,0.333333,0.293161,0.5,1
0,0,0.241379,0,0.236148,0.5,1
1,1,0.103448,0.333333,0.096577,0,0
0,0,0.293103,0.333333,0.501312,0.5,0.5
1,1,0.086207,0.333333,0.216322,0.5,0.5
0,0,0.465517,0.333333,0.270045,0,0
0,1,0.275862,0.333333,0.44435,0.5,0
0,0,0.155172,0,0.319374,0.5,1
1,1,0.844828,1,0.494348,1,0
0,0,0.068966,0,0.232134,0.5,0
1,1,0.172414,0.333333,0.358156,0.5,1
1,1,0.189655,0.333333,0.37445,0.5,1
0,0,0.155172,0,0.291761,0.5,0
0,0,0.224138,0,0.169655,0,0
0,0,0.534483,0.333333,0.335284,0.5,0.5
0,0,0.103448,0,0.102931,0,0
1,1,0.189655,0.333333,0.288639,0.5,0
0,0,0.327586,0.333333,0.663974,0.5,0.5
0,0,0.327586,0.333333,0.504215,1,1
1,1,0.086207,0.333333,0.318127,0.5,0
0,1,0.310345,0.333333,0.252698,0.5,0
0,0,0.275862,0.333333,0.426053,0.5,0.5
0,0,0.396552,0.333333,0.380478,0.5,0
1,1,0.224138,0.333333,0.441879,0.5,0.5
1,1,0.086207,0.333333,0.185192,0,0
0,0,0.344828,0.333333,0.408142,0.5,0
1,1,0.137931,0.333333,0.490469,1,0
1,1,0.068966,0.333333,0.09706,0,0
0,0,0.155172,0,0.128299,0,0
1,1,0.103448,0.333333,0.282132,0.5,0.5
1,1,0.155172,0.333333,0.328766,0.5,0
1,1,0.258621,0.333333,0.278161,0.5,1
